"country","date","month","year","value","min","based_value"
"Denmark",Nov 2021,"11","2021",1855.06429583211,793.145519357025,2.33887004409474
"Denmark",Dec 2021,"12","2021",2614.0573840098,793.145519357025,3.29581056718183
"Djibouti",Jan 2021,"01","2021",5.96459547456839,5.96459547456839,1
"Djibouti",Feb 2021,"02","2021",6.06335527950059,5.96459547456839,1.0165576702315
"Djibouti",Mar 2021,"03","2021",6.65886075325301,5.96459547456839,1.11639771408552
"Djibouti",Apr 2021,"04","2021",10.1510590734297,5.96459547456839,1.701885587499
"Djibouti",May 2021,"05","2021",11.5420623087416,5.96459547456839,1.93509557487246
"Djibouti",Jun 2021,"06","2021",11.7184648074262,5.96459547456839,1.96467050571844
"Djibouti",Jul 2021,"07","2021",11.7649951211409,5.96459547456839,1.97247159028705
"Djibouti",Aug 2021,"08","2021",11.828466326077,5.96459547456839,1.98311291629261
"Djibouti",Sep 2021,"09","2021",12.181588026475,5.96459547456839,2.04231587513594
"Djibouti",Oct 2021,"10","2021",13.4602052196447,5.96459547456839,2.25668367235226
"Djibouti",Nov 2021,"11","2021",13.6605998773282,5.96459547456839,2.29028103172692
"Djibouti",Dec 2021,"12","2021",13.7052419444626,5.96459547456839,2.29776554049616
"Dominica",Jan 2021,"01","2021",1.48988157569875,1.48988157569875,1
"Dominica",Feb 2021,"02","2021",1.79189065299829,1.48988157569875,1.20270676691729
"Dominica",Mar 2021,"03","2021",2.13333118252685,1.48988157569875,1.43187969924812
"Dominica",Apr 2021,"04","2021",2.32853180721664,1.48988157569875,1.56289724310777
"Dominica",May 2021,"05","2021",2.49807211564528,1.48988157569875,1.67669172932331
"Dominica",Jun 2021,"06","2021",2.63875577039723,1.48988157569875,1.77111779448622
"Dominica",Jul 2021,"07","2021",2.80814671726439,1.48988157569875,1.88481203007519
"Dominica",Aug 2021,"08","2021",11.5390767932013,1.48988157569875,7.74496240601504
"Dominica",Sep 2021,"09","2021",36.110995355901,1.48988157569875,24.2374937343358
"Dominica",Oct 2021,"10","2021",58.5915533348479,1.48988157569875,39.3263157894737
"Dominica",Nov 2021,"11","2021",74.8144443981424,1.48988157569875,50.2150275689223
"Dominica",Dec 2021,"12","2021",88.0253400850734,1.48988157569875,59.0821052631579
"Dominican Republic",Jan 2021,"01","2021",17.6688391571074,17.6688391571074,1
"Dominican Republic",Feb 2021,"02","2021",21.1154846134332,17.6688391571074,1.19506915115809
"Dominican Republic",Mar 2021,"03","2021",22.7573202903023,17.6688391571074,1.2879918192672
"Dominican Republic",Apr 2021,"04","2021",23.9517790717912,17.6688391571074,1.35559438052592
"Dominican Republic",May 2021,"05","2021",25.6185984660441,17.6688391571074,1.44993104743607
"Dominican Republic",Jun 2021,"06","2021",28.6687210112971,17.6688391571074,1.62255826522507
"Dominican Republic",Jul 2021,"07","2021",30.9368192381948,17.6688391571074,1.75092539827385
"Dominican Republic",Aug 2021,"08","2021",31.9276959535373,17.6688391571074,1.80700586323999
"Dominican Republic",Sep 2021,"09","2021",32.6683354375801,17.6688391571074,1.84892369821812
"Dominican Republic",Oct 2021,"10","2021",34.121703855596,17.6688391571074,1.93117971996878
"Dominican Republic",Nov 2021,"11","2021",36.5480403710554,17.6688391571074,2.06850263597276
"Dominican Republic",Dec 2021,"12","2021",37.9336309665696,17.6688391571074,2.1469226489229
"Ecuador",Jan 2021,"01","2021",13.0280286028943,13.0280286028943,1
"Ecuador",Feb 2021,"02","2021",15.1262329615319,13.0280286028943,1.16105309733289
"Ecuador",Mar 2021,"03","2021",17.334159318351,13.0280286028943,1.33052819015918
"Ecuador",Apr 2021,"04","2021",20.1294333295925,13.0280286028943,1.54508666991417
"Ecuador",May 2021,"05","2021",23.1543039695806,13.0280286028943,1.77726843218909
"Ecuador",Jun 2021,"06","2021",25.0394886147868,13.0280286028943,1.92197065097201
"Ecuador",Jul 2021,"07","2021",26.8397428534725,13.0280286028943,2.06015381694125
"Ecuador",Aug 2021,"08","2021",28.0804043099392,13.0280286028943,2.15538399291669
"Ecuador",Sep 2021,"09","2021",28.6913324559345,13.0280286028943,2.20227736140834
"Ecuador",Oct 2021,"10","2021",29.1109164261353,13.0280286028943,2.2344836132512
"Ecuador",Nov 2021,"11","2021",29.6083030192419,13.0280286028943,2.27266180645813
"Ecuador",Dec 2021,"12","2021",30.3911145835539,13.0280286028943,2.33274853087152
"Egypt",Jan 2021,"01","2021",1.51063599069479,1.51063599069479,1
"Egypt",Feb 2021,"02","2021",1.70272126652964,1.51063599069479,1.12715523595231
"Egypt",Mar 2021,"03","2021",1.87910602799322,1.51063599069479,1.24391715778528
"Egypt",Apr 2021,"04","2021",2.09614030451389,1.51063599069479,1.38758795462685
"Egypt",May 2021,"05","2021",2.40053191105243,1.51063599069479,1.5890869314906
"Egypt",Jun 2021,"06","2021",2.67696778374717,1.51063599069479,1.77207997177133
"Egypt",Jul 2021,"07","2021",2.76849223422938,1.51063599069479,1.83266667237027
"Egypt",Aug 2021,"08","2021",2.7927019212783,1.51063599069479,1.84869282771017
"Egypt",Sep 2021,"09","2021",2.88762844820948,1.51063599069479,1.91153161052476
"Egypt",Oct 2021,"10","2021",3.10499496881428,1.51063599069479,2.05542234392694
"Egypt",Nov 2021,"11","2021",3.37397483034127,1.51063599069479,2.23347970730492
"Egypt",Dec 2021,"12","2021",3.6413526071119,1.51063599069479,2.41047653408359
"El Salvador",Jan 2021,"01","2021",7.82395954019131,7.82395954019131,1
"El Salvador",Feb 2021,"02","2021",8.91597187849802,7.82395954019131,1.13957285089437
"El Salvador",Mar 2021,"03","2021",9.6447181709542,7.82395954019131,1.23271575235145
"El Salvador",Apr 2021,"04","2021",10.3345805451707,7.82395954019131,1.32088880215733
"El Salvador",May 2021,"05","2021",10.9997635625777,7.82395954019131,1.40590752113075
"El Salvador",Jun 2021,"06","2021",11.739717388756,7.82395954019131,1.50048288573703
"El Salvador",Jul 2021,"07","2021",12.7488912181016,7.82395954019131,1.62946793789144
"El Salvador",Aug 2021,"08","2021",14.0081202958354,7.82395954019131,1.79041318195427
"El Salvador",Sep 2021,"09","2021",15.3684773773328,7.82395954019131,1.96428385121187
"El Salvador",Oct 2021,"10","2021",16.877576695312,7.82395954019131,2.15716564082582
"El Salvador",Nov 2021,"11","2021",18.0630233321477,7.82395954019131,2.30868056504623
"El Salvador",Dec 2021,"12","2021",18.6465429928014,7.82395954019131,2.38326168444699
"Equatorial Guinea",Jan 2021,"01","2021",3.82095456151268,3.82095456151268,1
"Equatorial Guinea",Feb 2021,"02","2021",4.07200667556267,3.82095456151268,1.06570403023861
"Equatorial Guinea",Mar 2021,"03","2021",4.68719517038959,3.82095456151268,1.22670790634421
"Equatorial Guinea",Apr 2021,"04","2021",5.20352439025839,3.82095456151268,1.36183885636116
"Equatorial Guinea",May 2021,"05","2021",5.69975974037844,3.82095456151268,1.49171094516286
"Equatorial Guinea",Jun 2021,"06","2021",6.17661628599023,3.82095456151268,1.61651131583856
"Equatorial Guinea",Jul 2021,"07","2021",6.2876307393901,3.82095456151268,1.64556543088042
"Equatorial Guinea",Aug 2021,"08","2021",6.44168016419369,3.82095456151268,1.68588243081422
"Equatorial Guinea",Sep 2021,"09","2021",7.72681104929846,3.82095456151268,2.02222008267994
"Equatorial Guinea",Oct 2021,"10","2021",9.18914015933999,3.82095456151268,2.40493311590235
"Equatorial Guinea",Nov 2021,"11","2021",9.61751788745662,3.82095456151268,2.51704586710634
"Equatorial Guinea",Dec 2021,"12","2021",9.7077808869959,3.82095456151268,2.54066902150039
"Eritrea",Jan 2021,"01","2021",0.494091113257408,0.494091113257408,1
"Eritrea",Feb 2021,"02","2021",0.714803942108494,0.494091113257408,1.44670471281296
"Eritrea",Mar 2021,"03","2021",0.86464125633326,0.494091113257408,1.74996318114875
"Eritrea",Apr 2021,"04","2021",0.985367338262802,0.494091113257408,1.9943028964163
"Eritrea",May 2021,"05","2021",1.08723694343995,0.494091113257408,2.20047864506627
"Eritrea",Jun 2021,"06","2021",1.43211745229776,0.494091113257408,2.89848858615611
"Eritrea",Jul 2021,"07","2021",1.79109847742531,0.494091113257408,3.62503681885125
"Eritrea",Aug 2021,"08","2021",1.8623014456613,0.494091113257408,3.76914580265096
"Eritrea",Sep 2021,"09","2021",1.88040902388047,0.494091113257408,3.805794059892
"Eritrea",Oct 2021,"10","2021",1.90853607615996,0.494091113257408,3.86272091310751
"Eritrea",Nov 2021,"11","2021",1.99950541770633,0.494091113257408,4.0468354197349
"Eritrea",Dec 2021,"12","2021",2.17176329866652,0.494091113257408,4.39547128129602
"Estonia",Jan 2021,"01","2021",27.4214668104672,27.4214668104672,1
"Estonia",Feb 2021,"02","2021",40.2653069378284,27.4214668104672,1.46838632725725
"Estonia",Mar 2021,"03","2021",65.9745203070158,27.4214668104672,2.4059442466379
"Estonia",Apr 2021,"04","2021",87.2498283126241,27.4214668104672,3.18180748373823
"Estonia",May 2021,"05","2021",95.5029981123082,27.4214668104672,3.48278225860089
"Estonia",Jun 2021,"06","2021",98.4070326365577,27.4214668104672,3.58868594873978
"Estonia",Jul 2021,"07","2021",99.4357156771943,27.4214668104672,3.62619973484563
"Estonia",Aug 2021,"08","2021",103.595242229786,27.4214668104672,3.77788843119954
"Estonia",Sep 2021,"09","2021",111.949014189054,27.4214668104672,4.082531943416
"Estonia",Oct 2021,"10","2021",130.077325401884,27.4214668104672,4.7436311959881
"Estonia",Nov 2021,"11","2021",159.782813270724,27.4214668104672,5.82692437188418
"Estonia",Dec 2021,"12","2021",174.135220517695,27.4214668104672,6.35032479193363
"Eswatini",Jan 2021,"01","2021",10.980371962985,10.980371962985,1
"Eswatini",Feb 2021,"02","2021",14.2312392287396,10.980371962985,1.29606167047103
"Eswatini",Mar 2021,"03","2021",14.8571041847143,10.980371962985,1.35306019092958
"Eswatini",Apr 2021,"04","2021",15.5458768472963,10.980371962985,1.41578781663333
"Eswatini",May 2021,"05","2021",15.9633437808737,10.980371962985,1.45380719657643
"Eswatini",Jun 2021,"06","2021",16.2045193610559,10.980371962985,1.47577144159429
"Eswatini",Jul 2021,"07","2021",18.3528557864622,10.980371962985,1.67142386872958
"Eswatini",Aug 2021,"08","2021",31.1806028313461,10.980371962985,2.83966726595933
"Eswatini",Sep 2021,"09","2021",38.8286770950774,10.980371962985,3.53618959594169
"Eswatini",Oct 2021,"10","2021",39.9082065260851,10.980371962985,3.63450406421716
"Eswatini",Nov 2021,"11","2021",40.069507414469,10.980371962985,3.64919399356815
"Eswatini",Dec 2021,"12","2021",48.869370081271,10.980371962985,4.45061153174141
"Ethiopia",Jan 2021,"01","2021",1.13708069596041,1.13708069596041,1
"Ethiopia",Feb 2021,"02","2021",1.28621351585497,1.13708069596041,1.13115412162423
"Ethiopia",Mar 2021,"03","2021",1.56826801124857,1.13708069596041,1.37920555402971
"Ethiopia",Apr 2021,"04","2021",2.05275497256089,1.13708069596041,1.80528521841371
"Ethiopia",May 2021,"05","2021",2.31116469459332,1.13708069596041,2.03254237171026
"Ethiopia",Jun 2021,"06","2021",2.38648239300846,1.13708069596041,2.09878014945349
"Ethiopia",Jul 2021,"07","2021",2.41551751555183,1.13708069596041,2.12431494451819
"Ethiopia",Aug 2021,"08","2021",2.53746496850337,1.13708069596041,2.23156102950122
"Ethiopia",Sep 2021,"09","2021",2.85423196433721,1.13708069596041,2.51014019891214
"Ethiopia",Oct 2021,"10","2021",3.11061589292234,1.13708069596041,2.73561577817047
"Ethiopia",Nov 2021,"11","2021",3.20907041783252,1.13708069596041,2.82220112366085
"Ethiopia",Dec 2021,"12","2021",3.3260917011854,1.13708069596041,2.92511491312945
"Fiji",Jan 2021,"01","2021",0.0596982399706597,0.0596982399706597,1
"Fiji",Feb 2021,"02","2021",0.062827603923311,0.0596982399706597,1.05241970205804
"Fiji",Mar 2021,"03","2021",0.073084463761549,0.0596982399706597,1.22423146473779
"Fiji",Apr 2021,"04","2021",0.0876425818753505,0.0596982399706597,1.46809322885272
"Fiji",May 2021,"05","2021",0.226162410015429,0.0596982399706597,3.78842676311031
"Fiji",Jun 2021,"06","2021",1.96758897748586,0.0596982399706597,32.9589109905566
"Fiji",Jul 2021,"07","2021",17.6132478131156,0.0596982399706597,295.037974683544
"Fiji",Aug 2021,"08","2021",44.9373733436527,0.0596982399706597,752.742013261001
"Fiji",Sep 2021,"09","2021",55.0394298658552,0.0596982399706597,921.96067912397
"Fiji",Oct 2021,"10","2021",57.6710906936813,0.0596982399706597,966.043399638336
"Fiji",Nov 2021,"11","2021",58.4346224266844,0.0596982399706597,978.833252963633
"Fiji",Dec 2021,"12","2021",58.8038818897491,0.0596982399706597,985.018685955395
"Finland",Jan 2021,"01","2021",7.33920836089614,7.33920836089614,1
"Finland",Feb 2021,"02","2021",9.28456899835519,7.33920836089614,1.26506409707947
"Finland",Mar 2021,"03","2021",12.3977468903559,7.33920836089614,1.68924852391601
"Finland",Apr 2021,"04","2021",15.0550945443051,7.33920836089614,2.05132403986782
"Finland",May 2021,"05","2021",16.2921763639134,7.33920836089614,2.2198819767428
"Finland",Jun 2021,"06","2021",17.0052870404161,7.33920836089614,2.31704649932294
"Finland",Jul 2021,"07","2021",18.1299141980306,7.33920836089614,2.47028198499285
"Finland",Aug 2021,"08","2021",21.3731412403766,7.33920836089614,2.91218619085054
"Finland",Sep 2021,"09","2021",24.4333075003396,7.33920836089614,3.32914754546582
"Finland",Oct 2021,"10","2021",27.2616234469857,7.33920836089614,3.71451825679697
"Finland",Nov 2021,"11","2021",31.1992055903224,7.33920836089614,4.25103145409444
"Finland",Dec 2021,"12","2021",39.3323427315447,7.33920836089614,5.35920780517833
"France",Jan 2021,"01","2021",7905.45528826104,7905.45528826104,1
"France",Feb 2021,"02","2021",9455.16238077324,7905.45528826104,1.19603008757932
"France",Mar 2021,"03","2021",11275.9767494143,7905.45528826104,1.42635387061871
"France",Apr 2021,"04","2021",14019.4428431554,7905.45528826104,1.77338841748598
"France",May 2021,"05","2021",15474.2951164029,7905.45528826104,1.95741985150191
"France",Jun 2021,"06","2021",15526.103550819,7905.45528826104,1.96397335569958
"France",Jul 2021,"07","2021",15922.5157729697,7905.45528826104,2.01411749132442
"France",Aug 2021,"08","2021",17529.1921029127,7905.45528826104,2.21735389850881
"France",Sep 2021,"09","2021",18751.093274389,7905.45528826104,2.37191819960488
"France",Oct 2021,"10","2021",19229.8433731917,7905.45528826104,2.43247765903457
"France",Nov 2021,"11","2021",19945.370010659,7905.45528826104,2.52298814974974
"France",Dec 2021,"12","2021",23152.6272417048,7905.45528826104,2.92868992328431
"Gabon",Jan 2021,"01","2021",4.49801361114641,4.49801361114641,1
"Gabon",Feb 2021,"02","2021",5.72539796930648,4.49801361114641,1.27287253091421
"Gabon",Mar 2021,"03","2021",7.67825613795547,4.49801361114641,1.70703265968964
"Gabon",Apr 2021,"04","2021",9.6009784963242,4.49801361114641,2.13449298431029
"Gabon",May 2021,"05","2021",10.691202913123,4.49801361114641,2.37687206784554
"Gabon",Jun 2021,"06","2021",11.1305154987492,4.49801361114641,2.47454019951539
"Gabon",Jul 2021,"07","2021",11.3376894675476,4.49801361114641,2.52059919059648
"Gabon",Aug 2021,"08","2021",11.5035358927434,4.49801361114641,2.55747022735475
"Gabon",Sep 2021,"09","2021",12.372371346963,4.49801361114641,2.75063003729099
"Gabon",Oct 2021,"10","2021",14.9450919777346,4.49801361114641,3.32259821106357
"Gabon",Nov 2021,"11","2021",16.4937344844773,4.49801361114641,3.66689296884398
"Gabon",Dec 2021,"12","2021",17.1332125793187,4.49801361114641,3.80906196834562
"Gambia",Jan 2021,"01","2021",1.61929433408229,1.61929433408229,1
"Gambia",Feb 2021,"02","2021",1.82680989756363,1.61929433408229,1.12815184930474
"Gambia",Mar 2021,"03","2021",2.09100564435773,1.61929433408229,1.29130671326827
"Gambia",Apr 2021,"04","2021",2.35431983924948,1.61929433408229,1.45391717225007
"Gambia",May 2021,"05","2021",2.46169793326402,1.61929433408229,1.52022883144289
"Gambia",Jun 2021,"06","2021",2.49353378596832,1.61929433408229,1.53988915633518
"Gambia",Jul 2021,"07","2021",2.78786069583739,1.61929433408229,1.72165160907412
"Gambia",Aug 2021,"08","2021",3.73251134888905,1.61929433408229,2.30502341070958
"Gambia",Sep 2021,"09","2021",4.07495622064135,1.61929433408229,2.51650125296755
"Gambia",Oct 2021,"10","2021",4.11615137177104,1.61929433408229,2.54194144025323
"Gambia",Nov 2021,"11","2021",4.13039076456912,1.61929433408229,2.55073501934406
"Gambia",Dec 2021,"12","2021",4.15889224207019,1.61929433408229,2.56833619097863
"Georgia",Jan 2021,"01","2021",61.3824549784629,61.3824549784629,1
"Georgia",Feb 2021,"02","2021",66.5175398780091,61.3824549784629,1.08365720956172
"Georgia",Mar 2021,"03","2021",69.1624046284936,61.3824549784629,1.12674549515428
"Georgia",Apr 2021,"04","2021",73.6982291660139,61.3824549784629,1.2006399742707
"Georgia",May 2021,"05","2021",82.5239756704485,61.3824549784629,1.34442285991011
"Georgia",Jun 2021,"06","2021",89.1547834660884,61.3824549784629,1.4524473401621
"Georgia",Jul 2021,"07","2021",97.1209464645956,61.3824549784629,1.58222649287443
"Georgia",Aug 2021,"08","2021",121.782145511937,61.3824549784629,1.98398948941788
"Georgia",Sep 2021,"09","2021",146.969026594889,61.3824549784629,2.39431652980409
"Georgia",Oct 2021,"10","2021",165.637271996372,61.3824549784629,2.69844651952238
"Georgia",Nov 2021,"11","2021",197.46671930913,61.3824549784629,3.21698960034125
"Georgia",Dec 2021,"12","2021",225.002914136382,61.3824549784629,3.66559001615898
"Germany",Jan 2021,"01","2021",773.805782742288,773.805782742288,1
"Germany",Feb 2021,"02","2021",906.028828828981,773.805782742288,1.17087368566581
"Germany",Mar 2021,"03","2021",1010.68512826066,773.805782742288,1.306122480345
"Germany",Apr 2021,"04","2021",1199.65915548823,773.805782742288,1.55033625005588
"Germany",May 2021,"05","2021",1386.43357947871,773.805782742288,1.79170744184068
"Germany",Jun 2021,"06","2021",1441.07335017004,773.805782742288,1.86231917919123
"Germany",Jul 2021,"07","2021",1452.79513119885,773.805782742288,1.87746740021805
"Germany",Aug 2021,"08","2021",1488.43127846365,773.805782742288,1.92352049010128
"Germany",Sep 2021,"09","2021",1590.42917941519,773.805782742288,2.05533379936614
"Germany",Oct 2021,"10","2021",1697.51938948199,773.805782742288,2.19372797068814
"Germany",Nov 2021,"11","2021",1985.36161941542,773.805782742288,2.56571049699255
"Germany",Dec 2021,"12","2021",2559.3375144395,773.805782742288,3.30746754743739
"Ghana",Jan 2021,"01","2021",1.88260548764186,1.88260548764186,1
"Ghana",Feb 2021,"02","2021",2.44192450101803,1.88260548764186,1.29709836556186
"Ghana",Mar 2021,"03","2021",2.83058295205352,1.88260548764186,1.5035454696348
"Ghana",Apr 2021,"04","2021",2.94620716939876,1.88260548764186,1.5649625950518
"Ghana",May 2021,"05","2021",3.00175353770443,1.88260548764186,1.59446764466007
"Ghana",Jun 2021,"06","2021",3.04932903312941,1.88260548764186,1.61973873610078
"Ghana",Jul 2021,"07","2021",3.18049527776365,1.88260548764186,1.68941145590069
"Ghana",Aug 2021,"08","2021",3.58716063640863,1.88260548764186,1.90542344636523
"Ghana",Sep 2021,"09","2021",3.9907353487093,1.88260548764186,2.11979375121661
"Ghana",Oct 2021,"10","2021",4.15016986642238,1.88260548764186,2.2044819765297
"Ghana",Nov 2021,"11","2021",4.20480796611543,1.88260548764186,2.23350457316597
"Ghana",Dec 2021,"12","2021",4.29739886932756,1.88260548764186,2.28268689193638
"Greece",Jan 2021,"01","2021",14.1929181465744,14.1929181465744,1
"Greece",Feb 2021,"02","2021",16.5998135013652,14.1929181465744,1.16958424828031
"Greece",Mar 2021,"03","2021",21.708096903386,14.1929181465744,1.52950201496269
"Greece",Apr 2021,"04","2021",29.5205520018953,14.1929181465744,2.07994942949913
"Greece",May 2021,"05","2021",36.0651641712806,14.1929181465744,2.54106758024144
"Greece",Jun 2021,"06","2021",39.8388981759924,14.1929181465744,2.80695610054003
"Greece",Jul 2021,"07","2021",43.5667316640118,14.1929181465744,3.0696105771967
"Greece",Aug 2021,"08","2021",51.8961258393365,14.1929181465744,3.65648031668964
"Greece",Sep 2021,"09","2021",59.830706080827,14.1929181465744,4.21553238473849
"Greece",Oct 2021,"10","2021",66.7160844066239,14.1929181465744,4.70066012624236
"Greece",Nov 2021,"11","2021",80.9511017370209,14.1929181465744,5.70362633681215
"Greece",Dec 2021,"12","2021",98.910970126723,14.1929181465744,6.96903688904851
"Grenada",Jan 2021,"01","2021",1.21556531384377,1.21556531384377,1
"Grenada",Feb 2021,"02","2021",1.31533341035736,1.21556531384377,1.08207547169811
"Grenada",Mar 2021,"03","2021",1.34629592306848,1.21556531384377,1.10754716981132
"Grenada",Apr 2021,"04","2021",1.39057996131024,1.21556531384377,1.14397798742138
"Grenada",May 2021,"05","2021",1.42771586390141,1.21556531384377,1.17452830188679
"Grenada",Jun 2021,"06","2021",1.43086945315902,1.21556531384377,1.17712264150943
"Grenada",Jul 2021,"07","2021",1.44033022093186,1.21556531384377,1.18490566037736
"Grenada",Aug 2021,"08","2021",1.94834478134016,1.21556531384377,1.60283018867925
"Grenada",Sep 2021,"09","2021",27.1086068426962,1.21556531384377,22.3012342767296
"Grenada",Oct 2021,"10","2021",50.4436670050563,1.21556531384377,41.4981132075472
"Grenada",Nov 2021,"11","2021",52.1544509519874,1.21556531384377,42.9055110062893
"Grenada",Dec 2021,"12","2021",52.8057053590089,1.21556531384377,43.4412735849057
"Guatemala",Jan 2021,"01","2021",8.27203659289441,8.27203659289441,1
"Guatemala",Feb 2021,"02","2021",9.34421205551893,8.27203659289441,1.12961444870124
"Guatemala",Mar 2021,"03","2021",10.305807630692,8.27203659289441,1.2458609817496
"Guatemala",Apr 2021,"04","2021",11.6978826291124,8.27203659289441,1.41414783381892
"Guatemala",May 2021,"05","2021",13.471511908808,8.27203659289441,1.62856048296255
"Guatemala",Jun 2021,"06","2021",15.3454534818798,8.27203659289441,1.855099806384
"Guatemala",Jul 2021,"07","2021",18.4344835866178,8.27203659289441,2.22853022706075
"Guatemala",Aug 2021,"08","2021",23.3445079786866,8.27203659289441,2.8220992154144
"Guatemala",Sep 2021,"09","2021",28.9877233581276,8.27203659289441,3.50430308577548
"Guatemala",Oct 2021,"10","2021",32.6631330388314,8.27203659289441,3.9486204723621
"Guatemala",Nov 2021,"11","2021",34.0772059665578,8.27203659289441,4.11956663680982
"Guatemala",Dec 2021,"12","2021",34.7731740241466,8.27203659289441,4.20370166810146
"Guinea",Jan 2021,"01","2021",1.07503121120951,1.07503121120951,1
"Guinea",Feb 2021,"02","2021",1.14925241008484,1.07503121120951,1.06904097118429
"Guinea",Mar 2021,"03","2021",1.37163423411977,1.07503121120951,1.27590177830888
"Guinea",Apr 2021,"04","2021",1.618224060809,1.07503121120951,1.50528100387741
"Guinea",May 2021,"05","2021",1.73522298842814,1.07503121120951,1.61411405579179
"Guinea",Jun 2021,"06","2021",1.7853705442072,1.07503121120951,1.66076159053884
"Guinea",Jul 2021,"07","2021",1.8664655029796,1.07503121120951,1.73619657133457
"Guinea",Aug 2021,"08","2021",2.12302839507248,1.07503121120951,1.97485279770051
"Guinea",Sep 2021,"09","2021",2.29136094340538,1.07503121120951,2.13143666854787
"Guinea",Oct 2021,"10","2021",2.32681278947361,1.07503121120951,2.16441417254828
"Guinea",Nov 2021,"11","2021",2.33906849358461,1.07503121120951,2.17581449654186
"Guinea",Dec 2021,"12","2021",2.35595186510619,1.07503121120951,2.19151950244823
"Guinea-Bissau",Jan 2021,"01","2021",1.26804810219942,1.26804810219942,1
"Guinea-Bissau",Feb 2021,"02","2021",1.49559167670467,1.26804810219942,1.17944396124293
"Guinea-Bissau",Mar 2021,"03","2021",1.76055778184144,1.26804810219942,1.38839983971252
"Guinea-Bissau",Apr 2021,"04","2021",1.8787281965395,1.26804810219942,1.48159063783216
"Guinea-Bissau",May 2021,"05","2021",1.90371947991424,1.26804810219942,1.50129910419979
"Guinea-Bissau",Jun 2021,"06","2021",1.93804397497694,1.26804810219942,1.52836786839191
"Guinea-Bissau",Jul 2021,"07","2021",2.0656656187921,1.26804810219942,1.62901203448766
"Guinea-Bissau",Aug 2021,"08","2021",2.62921523425361,1.26804810219942,2.07343493491553
"Guinea-Bissau",Sep 2021,"09","2021",3.05776056005477,1.26804810219942,2.41139161420699
"Guinea-Bissau",Oct 2021,"10","2021",3.11192291075302,1.26804810219942,2.45410478147904
"Guinea-Bissau",Nov 2021,"11","2021",3.2144849740701,1.26804810219942,2.5349866211657
"Guinea-Bissau",Dec 2021,"12","2021",3.27996661680321,1.26804810219942,2.58662633626763
"Guyana",Jan 2021,"01","2021",8.75343969644178,8.75343969644178,1
"Guyana",Feb 2021,"02","2021",10.4130777220781,8.75343969644178,1.18959838454258
"Guyana",Mar 2021,"03","2021",11.8812734717232,8.75343969644178,1.35732624930893
"Guyana",Apr 2021,"04","2021",14.8097387905209,8.75343969644178,1.69187648559925
"Guyana",May 2021,"05","2021",19.3368182006649,8.75343969644178,2.20905368303676
"Guyana",Jun 2021,"06","2021",23.672858615819,8.75343969644178,2.70440643184438
"Guyana",Jul 2021,"07","2021",27.143627516981,8.75343969644178,3.10090986609695
"Guyana",Aug 2021,"08","2021",30.2131017466893,8.75343969644178,3.45156907392311
"Guyana",Sep 2021,"09","2021",36.5162689639302,8.75343969644178,4.17164797271339
"Guyana",Oct 2021,"10","2021",43.402605115979,8.75343969644178,4.95834856023763
"Guyana",Nov 2021,"11","2021",46.8412414071926,8.75343969644178,5.35118113925355
"Guyana",Dec 2021,"12","2021",49.1938980112191,8.75343969644178,5.61995052427403
"Haiti",Jan 2021,"01","2021",0.936218124912783,0.936218124912783,1
"Haiti",Feb 2021,"02","2021",1.06640778851506,0.936218124912783,1.13905911468485
"Haiti",Mar 2021,"03","2021",1.11401393402337,0.936218124912783,1.18990853133414
"Haiti",Apr 2021,"04","2021",1.13808922982288,0.936218124912783,1.2156240084851
"Haiti",May 2021,"05","2021",1.2085175539788,0.936218124912783,1.29085041382999
"Haiti",Jun 2021,"06","2021",1.50791933687015,0.936218124912783,1.61064958768089
"Haiti",Jul 2021,"07","2021",1.72938654040942,0.936218124912783,1.84720472119734
"Haiti",Aug 2021,"08","2021",1.8169562171674,0.936218124912783,1.94074027068923
"Haiti",Sep 2021,"09","2021",1.88345285502207,0.936218124912783,2.01176713514014
"Haiti",Oct 2021,"10","2021",2.04343107996974,0.936218124912783,2.18264422103568
"Haiti",Nov 2021,"11","2021",2.17247635532678,0.936218124912783,2.32048098356263
"Haiti",Dec 2021,"12","2021",2.2675352188229,0.936218124912783,2.42201593676061
"Holy See",Jan 2021,"01","2021",33.3745364647713,33.3745364647713,1
"Holy See",Feb 2021,"02","2021",33.3745364647713,33.3745364647713,1
"Holy See",Mar 2021,"03","2021",33.3745364647713,33.3745364647713,1
"Holy See",Apr 2021,"04","2021",33.3745364647713,33.3745364647713,1
"Holy See",May 2021,"05","2021",33.3745364647713,33.3745364647713,1
"Holy See",Jun 2021,"06","2021",33.3745364647713,33.3745364647713,1
"Holy See",Jul 2021,"07","2021",33.3745364647713,33.3745364647713,1
"Holy See",Aug 2021,"08","2021",33.3745364647713,33.3745364647713,1
"Holy See",Sep 2021,"09","2021",33.3745364647713,33.3745364647713,1
"Holy See",Oct 2021,"10","2021",33.3745364647713,33.3745364647713,1
"Holy See",Nov 2021,"11","2021",33.3745364647713,33.3745364647713,1
"Holy See",Dec 2021,"12","2021",33.3745364647713,33.3745364647713,1
"Honduras",Jan 2021,"01","2021",13.5156706206686,13.5156706206686,1
"Honduras",Feb 2021,"02","2021",16.1838488278818,13.5156706206686,1.19741367499242
"Honduras",Mar 2021,"03","2021",18.1401619880754,13.5156706206686,1.3421577439402
