"country","date","month","year","covid_rate","death_rate"
"Costa Rica",Mar 2021,"03","2021",41.305,0.565
"Costa Rica",May 2021,"05","2021",56.034,0.708
"Costa Rica",Nov 2021,"11","2021",110.796,1.416
"Costa Rica",Oct 2021,"10","2021",107.89,1.33
"Costa Rica",Sep 2021,"09","2021",98.12,1.161
"Cote d'Ivoire",Apr 2021,"04","2021",1.719,0.01
"Cote d'Ivoire",Aug 2021,"08","2021",1.996,0.014
"Cote d'Ivoire",Dec 2021,"12","2021",2.388,0.027
"Cote d'Ivoire",Feb 2021,"02","2021",1.171,0.007
"Cote d'Ivoire",Jan 2021,"01","2021",0.951,0.005
"Cote d'Ivoire",Jul 2021,"07","2021",1.862,0.012
"Cote d'Ivoire",Jun 2021,"06","2021",1.813,0.012
"Cote d'Ivoire",Mar 2021,"03","2021",1.455,0.008
"Cote d'Ivoire",May 2021,"05","2021",1.769,0.011
"Cote d'Ivoire",Nov 2021,"11","2021",2.332,0.027
"Cote d'Ivoire",Oct 2021,"10","2021",2.31,0.026
"Cote d'Ivoire",Sep 2021,"09","2021",2.214,0.02
"Croatia",Apr 2021,"04","2021",73.594,1.58
"Croatia",Aug 2021,"08","2021",89.611,2.02
"Croatia",Dec 2021,"12","2021",161.877,2.876
"Croatia",Feb 2021,"02","2021",57.919,1.294
"Croatia",Jan 2021,"01","2021",54.385,1.11
"Croatia",Jul 2021,"07","2021",88.058,2.006
"Croatia",Jun 2021,"06","2021",87.344,1.983
"Croatia",Mar 2021,"03","2021",61.929,1.392
"Croatia",May 2021,"05","2021",84.846,1.868
"Croatia",Nov 2021,"11","2021",132.039,2.437
"Croatia",Oct 2021,"10","2021",104.824,2.167
"Croatia",Sep 2021,"09","2021",94.582,2.065
"Cuba",Apr 2021,"04","2021",8.059,0.045
"Cuba",Aug 2021,"08","2021",46.613,0.36
"Cuba",Dec 2021,"12","2021",85.107,0.734
"Cuba",Feb 2021,"02","2021",3.431,0.024
"Cuba",Jan 2021,"01","2021",1.579,0.015
"Cuba",Jul 2021,"07","2021",24.282,0.165
"Cuba",Jun 2021,"06","2021",14.386,0.098
"Cuba",Mar 2021,"03","2021",5.552,0.033
"Cuba",May 2021,"05","2021",10.999,0.071
"Cuba",Nov 2021,"11","2021",84.638,0.731
"Cuba",Oct 2021,"10","2021",81.881,0.704
"Cuba",Sep 2021,"09","2021",68.151,0.574
"Cyprus",Apr 2021,"04","2021",45.984,0.234
"Cyprus",Aug 2021,"08","2021",91.303,0.386
"Cyprus",Dec 2021,"12","2021",120.038,0.51
"Cyprus",Feb 2021,"02","2021",27.328,0.183
"Cyprus",Jan 2021,"01","2021",23.466,0.136
"Cyprus",Jul 2021,"07","2021",74.442,0.323
"Cyprus",Jun 2021,"06","2021",61.771,0.307
"Cyprus",Mar 2021,"03","2021",33.665,0.2
"Cyprus",May 2021,"05","2021",59.059,0.284
"Cyprus",Nov 2021,"11","2021",106.387,0.485
"Cyprus",Oct 2021,"10","2021",101.126,0.466
"Cyprus",Sep 2021,"09","2021",97.899,0.446
"Czechia",Apr 2021,"04","2021",148.53,2.627
"Czechia",Aug 2021,"08","2021",156.542,2.837
"Czechia",Dec 2021,"12","2021",219.806,3.248
"Czechia",Feb 2021,"02","2021",102.643,1.708
"Czechia",Jan 2021,"01","2021",81.207,1.315
"Czechia",Jul 2021,"07","2021",155.989,2.833
"Czechia",Jun 2021,"06","2021",155.491,2.823
"Czechia",Mar 2021,"03","2021",131.368,2.202
"Czechia",May 2021,"05","2021",154.135,2.785
"Czechia",Nov 2021,"11","2021",180.221,2.962
"Czechia",Oct 2021,"10","2021",160.128,2.854
"Czechia",Sep 2021,"09","2021",157.331,2.841
"Denmark",Apr 2021,"04","2021",1027.051,10.427
"Denmark",Aug 2021,"08","2021",1415.153,10.896
"Denmark",Dec 2021,"12","2021",2614.057,13.108
"Denmark",Feb 2021,"02","2021",873.469,9.692
"Denmark",Jan 2021,"01","2021",793.146,7.405
"Denmark",Jul 2021,"07","2021",1297.83,10.803
"Denmark",Jun 2021,"06","2021",1234.42,10.739
"Denmark",Mar 2021,"03","2021",943.352,10.175
"Denmark",May 2021,"05","2021",1135.198,10.639
"Denmark",Nov 2021,"11","2021",1855.064,11.873
"Denmark",Oct 2021,"10","2021",1581.223,11.416
"Denmark",Sep 2021,"09","2021",1507.471,11.138
"Djibouti",Apr 2021,"04","2021",10.151,0.111
"Djibouti",Aug 2021,"08","2021",11.828,0.158
"Djibouti",Dec 2021,"12","2021",13.705,0.191
"Djibouti",Feb 2021,"02","2021",6.063,0.064
"Djibouti",Jan 2021,"01","2021",5.965,0.062
"Djibouti",Jul 2021,"07","2021",11.765,0.157
"Djibouti",Jun 2021,"06","2021",11.718,0.156
"Djibouti",Mar 2021,"03","2021",6.659,0.065
"Djibouti",May 2021,"05","2021",11.542,0.152
"Djibouti",Nov 2021,"11","2021",13.661,0.188
"Djibouti",Oct 2021,"10","2021",13.46,0.18
"Djibouti",Sep 2021,"09","2021",12.182,0.161
"Dominica",Apr 2021,"04","2021",2.329,0
"Dominica",Aug 2021,"08","2021",11.539,0.01
"Dominica",Dec 2021,"12","2021",88.025,0.591
"Dominica",Feb 2021,"02","2021",1.792,0
"Dominica",Jan 2021,"01","2021",1.49,0
"Dominica",Jul 2021,"07","2021",2.808,0
"Dominica",Jun 2021,"06","2021",2.639,0
"Dominica",Mar 2021,"03","2021",2.133,0
"Dominica",May 2021,"05","2021",2.498,0
"Dominica",Nov 2021,"11","2021",74.814,0.48
"Dominica",Oct 2021,"10","2021",58.592,0.382
"Dominica",Sep 2021,"09","2021",36.111,0.122
"Dominican Republic",Apr 2021,"04","2021",23.952,0.314
"Dominican Republic",Aug 2021,"08","2021",31.928,0.367
"Dominican Republic",Dec 2021,"12","2021",37.934,0.389
"Dominican Republic",Feb 2021,"02","2021",21.115,0.27
"Dominican Republic",Jan 2021,"01","2021",17.669,0.229
"Dominican Republic",Jul 2021,"07","2021",30.937,0.36
"Dominican Republic",Jun 2021,"06","2021",28.669,0.343
"Dominican Republic",Mar 2021,"03","2021",22.757,0.298
"Dominican Republic",May 2021,"05","2021",25.619,0.329
"Dominican Republic",Nov 2021,"11","2021",36.548,0.385
"Dominican Republic",Oct 2021,"10","2021",34.122,0.377
"Dominican Republic",Sep 2021,"09","2021",32.668,0.371
"Ecuador",Apr 2021,"04","2021",20.129,0.997
"Ecuador",Aug 2021,"08","2021",28.08,1.812
"Ecuador",Dec 2021,"12","2021",30.391,1.903
"Ecuador",Feb 2021,"02","2021",15.126,0.868
"Ecuador",Jan 2021,"01","2021",13.028,0.815
"Ecuador",Jul 2021,"07","2021",26.84,1.44
"Ecuador",Jun 2021,"06","2021",25.039,1.197
"Ecuador",Mar 2021,"03","2021",17.334,0.924
"Ecuador",May 2021,"05","2021",23.154,1.115
"Ecuador",Nov 2021,"11","2021",29.608,1.875
"Ecuador",Oct 2021,"10","2021",29.111,1.865
"Ecuador",Sep 2021,"09","2021",28.691,1.845
"Egypt",Apr 2021,"04","2021",2.096,0.124
"Egypt",Aug 2021,"08","2021",2.793,0.163
"Egypt",Dec 2021,"12","2021",3.641,0.207
"Egypt",Feb 2021,"02","2021",1.703,0.098
"Egypt",Jan 2021,"01","2021",1.511,0.083
"Egypt",Jul 2021,"07","2021",2.768,0.16
"Egypt",Jun 2021,"06","2021",2.677,0.153
"Egypt",Mar 2021,"03","2021",1.879,0.111
"Egypt",May 2021,"05","2021",2.401,0.14
"Egypt",Nov 2021,"11","2021",3.374,0.191
"Egypt",Oct 2021,"10","2021",3.105,0.175
"Egypt",Sep 2021,"09","2021",2.888,0.166
"El Salvador",Apr 2021,"04","2021",10.335,0.319
"El Salvador",Aug 2021,"08","2021",14.008,0.43
"El Salvador",Dec 2021,"12","2021",18.647,0.586
"El Salvador",Feb 2021,"02","2021",8.916,0.269
"El Salvador",Jan 2021,"01","2021",7.824,0.228
"El Salvador",Jul 2021,"07","2021",12.749,0.384
"El Salvador",Jun 2021,"06","2021",11.74,0.356
"El Salvador",Mar 2021,"03","2021",9.645,0.301
"El Salvador",May 2021,"05","2021",11,0.337
"El Salvador",Nov 2021,"11","2021",18.063,0.574
"El Salvador",Oct 2021,"10","2021",16.878,0.533
"El Salvador",Sep 2021,"09","2021",15.368,0.473
"Equatorial Guinea",Apr 2021,"04","2021",5.204,0.075
"Equatorial Guinea",Aug 2021,"08","2021",6.442,0.088
"Equatorial Guinea",Dec 2021,"12","2021",9.708,0.125
"Equatorial Guinea",Feb 2021,"02","2021",4.072,0.063
"Equatorial Guinea",Jan 2021,"01","2021",3.821,0.061
"Equatorial Guinea",Jul 2021,"07","2021",6.288,0.087
"Equatorial Guinea",Jun 2021,"06","2021",6.177,0.085
"Equatorial Guinea",Mar 2021,"03","2021",4.687,0.07
"Equatorial Guinea",May 2021,"05","2021",5.7,0.08
"Equatorial Guinea",Nov 2021,"11","2021",9.618,0.121
"Equatorial Guinea",Oct 2021,"10","2021",9.189,0.112
"Equatorial Guinea",Sep 2021,"09","2021",7.727,0.096
"Eritrea",Apr 2021,"04","2021",0.985,0.003
"Eritrea",Aug 2021,"08","2021",1.862,0.01
"Eritrea",Dec 2021,"12","2021",2.172,0.019
"Eritrea",Feb 2021,"02","2021",0.715,0.002
"Eritrea",Jan 2021,"01","2021",0.494,0.002
"Eritrea",Jul 2021,"07","2021",1.791,0.008
"Eritrea",Jun 2021,"06","2021",1.432,0.005
"Eritrea",Mar 2021,"03","2021",0.865,0.002
"Eritrea",May 2021,"05","2021",1.087,0.004
"Eritrea",Nov 2021,"11","2021",2,0.015
"Eritrea",Oct 2021,"10","2021",1.909,0.012
"Eritrea",Sep 2021,"09","2021",1.88,0.011
"Estonia",Apr 2021,"04","2021",87.25,0.796
"Estonia",Aug 2021,"08","2021",103.595,0.965
"Estonia",Dec 2021,"12","2021",174.135,1.409
"Estonia",Feb 2021,"02","2021",40.265,0.378
"Estonia",Jan 2021,"01","2021",27.421,0.244
"Estonia",Jul 2021,"07","2021",99.436,0.958
"Estonia",Jun 2021,"06","2021",98.407,0.954
"Estonia",Mar 2021,"03","2021",65.975,0.56
"Estonia",May 2021,"05","2021",95.503,0.918
"Estonia",Nov 2021,"11","2021",159.783,1.27
"Estonia",Oct 2021,"10","2021",130.077,1.076
"Estonia",Sep 2021,"09","2021",111.949,0.996
"Eswatini",Apr 2021,"04","2021",15.546,0.577
"Eswatini",Aug 2021,"08","2021",31.181,0.815
"Eswatini",Dec 2021,"12","2021",48.869,1.088
"Eswatini",Feb 2021,"02","2021",14.231,0.539
"Eswatini",Jan 2021,"01","2021",10.98,0.326
"Eswatini",Jul 2021,"07","2021",18.353,0.617
"Eswatini",Jun 2021,"06","2021",16.205,0.583
"Eswatini",Mar 2021,"03","2021",14.857,0.57
"Eswatini",May 2021,"05","2021",15.963,0.579
"Eswatini",Nov 2021,"11","2021",40.07,1.074
"Eswatini",Oct 2021,"10","2021",39.908,1.063
"Eswatini",Sep 2021,"09","2021",38.829,1.019
"Ethiopia",Apr 2021,"04","2021",2.053,0.029
"Ethiopia",Aug 2021,"08","2021",2.537,0.039
"Ethiopia",Dec 2021,"12","2021",3.326,0.06
"Ethiopia",Feb 2021,"02","2021",1.286,0.019
"Ethiopia",Jan 2021,"01","2021",1.137,0.018
"Ethiopia",Jul 2021,"07","2021",2.416,0.038
"Ethiopia",Jun 2021,"06","2021",2.386,0.037
"Ethiopia",Mar 2021,"03","2021",1.568,0.023
"Ethiopia",May 2021,"05","2021",2.311,0.035
"Ethiopia",Nov 2021,"11","2021",3.209,0.058
"Ethiopia",Oct 2021,"10","2021",3.111,0.053
"Ethiopia",Sep 2021,"09","2021",2.854,0.044
"Fiji",Apr 2021,"04","2021",0.088,0.002
"Fiji",Aug 2021,"08","2021",44.937,0.425
"Fiji",Dec 2021,"12","2021",58.804,0.778
"Fiji",Feb 2021,"02","2021",0.063,0.002
"Fiji",Jan 2021,"01","2021",0.06,0.002
"Fiji",Jul 2021,"07","2021",17.613,0.12
"Fiji",Jun 2021,"06","2021",1.968,0.009
"Fiji",Mar 2021,"03","2021",0.073,0.002
"Fiji",May 2021,"05","2021",0.226,0.004
"Fiji",Nov 2021,"11","2021",58.435,0.765
"Fiji",Oct 2021,"10","2021",57.671,0.735
"Fiji",Sep 2021,"09","2021",55.039,0.618
"Finland",Apr 2021,"04","2021",15.055,0.164
"Finland",Aug 2021,"08","2021",21.373,0.186
"Finland",Dec 2021,"12","2021",39.332,0.286
"Finland",Feb 2021,"02","2021",9.285,0.134
"Finland",Jan 2021,"01","2021",7.339,0.118
"Finland",Jul 2021,"07","2021",18.13,0.179
"Finland",Jun 2021,"06","2021",17.005,0.177
"Finland",Mar 2021,"03","2021",12.398,0.151
"Finland",May 2021,"05","2021",16.292,0.172
"Finland",Nov 2021,"11","2021",31.199,0.246
"Finland",Oct 2021,"10","2021",27.262,0.213
"Finland",Sep 2021,"09","2021",24.433,0.196
"France",Apr 2021,"04","2021",14019.443,268.534
"France",Aug 2021,"08","2021",17529.192,303.128
"France",Dec 2021,"12","2021",23152.627,327.093
"France",Feb 2021,"02","2021",9455.162,219.686
"France",Jan 2021,"01","2021",7905.455,188.29
"France",Jul 2021,"07","2021",15922.516,298.754
"France",Jun 2021,"06","2021",15526.104,296.153
"France",Mar 2021,"03","2021",11275.977,244.381
"France",May 2021,"05","2021",15474.295,288.091
"France",Nov 2021,"11","2021",19945.37,319.189
"France",Oct 2021,"10","2021",19229.843,316.166
"France",Sep 2021,"09","2021",18751.093,311.497
"Gabon",Apr 2021,"04","2021",9.601,0.059
"Gabon",Aug 2021,"08","2021",11.504,0.074
"Gabon",Dec 2021,"12","2021",17.133,0.128
"Gabon",Feb 2021,"02","2021",5.725,0.033
"Gabon",Jan 2021,"01","2021",4.498,0.03
"Gabon",Jul 2021,"07","2021",11.338,0.073
"Gabon",Jun 2021,"06","2021",11.131,0.07
"Gabon",Mar 2021,"03","2021",7.678,0.045
"Gabon",May 2021,"05","2021",10.691,0.065
"Gabon",Nov 2021,"11","2021",16.494,0.119
"Gabon",Oct 2021,"10","2021",14.945,0.096
"Gabon",Sep 2021,"09","2021",12.372,0.078
"Gambia",Apr 2021,"04","2021",2.354,0.07
"Gambia",Aug 2021,"08","2021",3.733,0.111
"Gambia",Dec 2021,"12","2021",4.159,0.142
"Gambia",Feb 2021,"02","2021",1.827,0.057
"Gambia",Jan 2021,"01","2021",1.619,0.052
"Gambia",Jul 2021,"07","2021",2.788,0.08
"Gambia",Jun 2021,"06","2021",2.494,0.075
"Gambia",Mar 2021,"03","2021",2.091,0.065
"Gambia",May 2021,"05","2021",2.462,0.073
"Gambia",Nov 2021,"11","2021",4.13,0.141
"Gambia",Oct 2021,"10","2021",4.116,0.14
"Gambia",Sep 2021,"09","2021",4.075,0.137
"Georgia",Apr 2021,"04","2021",73.698,0.984
"Georgia",Aug 2021,"08","2021",121.782,1.632
"Georgia",Dec 2021,"12","2021",225.003,3.245
"Georgia",Feb 2021,"02","2021",66.518,0.842
"Georgia",Jan 2021,"01","2021",61.382,0.724
"Georgia",Jul 2021,"07","2021",97.121,1.389
"Georgia",Jun 2021,"06","2021",89.155,1.273
"Georgia",Mar 2021,"03","2021",69.162,0.917
"Georgia",May 2021,"05","2021",82.524,1.116
"Georgia",Nov 2021,"11","2021",197.467,2.775
"Georgia",Oct 2021,"10","2021",165.637,2.373
"Georgia",Sep 2021,"09","2021",146.969,2.087
"Germany",Apr 2021,"04","2021",1199.659,30.83
"Germany",Aug 2021,"08","2021",1488.431,35.662
"Germany",Dec 2021,"12","2021",2559.338,41.459
"Germany",Feb 2021,"02","2021",906.029,25.105
"Germany",Jan 2021,"01","2021",773.806,17.536
"Germany",Jul 2021,"07","2021",1452.795,35.436
"Germany",Jun 2021,"06","2021",1441.073,34.905
"Germany",Mar 2021,"03","2021",1010.685,28.564
"Germany",May 2021,"05","2021",1386.434,33.372
"Germany",Nov 2021,"11","2021",1985.362,38.075
"Germany",Oct 2021,"10","2021",1697.519,36.706
"Germany",Sep 2021,"09","2021",1590.429,36.022
"Ghana",Apr 2021,"04","2021",2.946,0.025
"Ghana",Aug 2021,"08","2021",3.587,0.03
"Ghana",Dec 2021,"12","2021",4.297,0.04
"Ghana",Feb 2021,"02","2021",2.442,0.017
"Ghana",Jan 2021,"01","2021",1.883,0.011
"Ghana",Jul 2021,"07","2021",3.18,0.026
"Ghana",Jun 2021,"06","2021",3.049,0.025
"Ghana",Mar 2021,"03","2021",2.831,0.022
"Ghana",May 2021,"05","2021",3.002,0.025
"Ghana",Nov 2021,"11","2021",4.205,0.039
"Ghana",Oct 2021,"10","2021",4.15,0.037
"Ghana",Sep 2021,"09","2021",3.991,0.036
"Greece",Apr 2021,"04","2021",29.521,0.889
"Greece",Aug 2021,"08","2021",51.896,1.274
"Greece",Dec 2021,"12","2021",98.911,1.879
"Greece",Feb 2021,"02","2021",16.6,0.59
"Greece",Jan 2021,"01","2021",14.193,0.519
"Greece",Jul 2021,"07","2021",43.567,1.231
"Greece",Jun 2021,"06","2021",39.839,1.195
"Greece",Mar 2021,"03","2021",21.708,0.694
"Greece",May 2021,"05","2021",36.065,1.091
"Greece",Nov 2021,"11","2021",80.951,1.626
"Greece",Oct 2021,"10","2021",66.716,1.474
"Greece",Sep 2021,"09","2021",59.831,1.373
"Grenada",Apr 2021,"04","2021",1.391,0.009
"Grenada",Aug 2021,"08","2021",1.948,0.009
"Grenada",Dec 2021,"12","2021",52.806,1.777
"Grenada",Feb 2021,"02","2021",1.315,0.009
"Grenada",Jan 2021,"01","2021",1.216,0.008
"Grenada",Jul 2021,"07","2021",1.44,0.009
"Grenada",Jun 2021,"06","2021",1.431,0.009
"Grenada",Mar 2021,"03","2021",1.346,0.009
"Grenada",May 2021,"05","2021",1.428,0.009
"Grenada",Nov 2021,"11","2021",52.154,1.773
"Grenada",Oct 2021,"10","2021",50.444,1.636
"Grenada",Sep 2021,"09","2021",27.109,0.474
"Guatemala",Apr 2021,"04","2021",11.698,0.4
"Guatemala",Aug 2021,"08","2021",23.345,0.624
"Guatemala",Dec 2021,"12","2021",34.773,0.896
"Guatemala",Feb 2021,"02","2021",9.344,0.34
"Guatemala",Jan 2021,"01","2021",8.272,0.291
"Guatemala",Jul 2021,"07","2021",18.434,0.549
"Guatemala",Jun 2021,"06","2021",15.345,0.48
"Guatemala",Mar 2021,"03","2021",10.306,0.369
"Guatemala",May 2021,"05","2021",13.472,0.439
"Guatemala",Nov 2021,"11","2021",34.077,0.874
"Guatemala",Oct 2021,"10","2021",32.663,0.8
"Guatemala",Sep 2021,"09","2021",28.988,0.717
"Guinea-Bissau",Apr 2021,"04","2021",1.879,0.034
"Guinea-Bissau",Aug 2021,"08","2021",2.629,0.048
"Guinea-Bissau",Dec 2021,"12","2021",3.28,0.076
"Guinea-Bissau",Feb 2021,"02","2021",1.496,0.024
"Guinea-Bissau",Jan 2021,"01","2021",1.268,0.023
"Guinea-Bissau",Jul 2021,"07","2021",2.066,0.036
"Guinea-Bissau",Jun 2021,"06","2021",1.938,0.035
"Guinea-Bissau",Mar 2021,"03","2021",1.761,0.027
"Guinea-Bissau",May 2021,"05","2021",1.904,0.034
"Guinea-Bissau",Nov 2021,"11","2021",3.214,0.073
"Guinea-Bissau",Oct 2021,"10","2021",3.112,0.071
"Guinea-Bissau",Sep 2021,"09","2021",3.058,0.065
"Guinea",Apr 2021,"04","2021",1.618,0.01
"Guinea",Aug 2021,"08","2021",2.123,0.022
"Guinea",Dec 2021,"12","2021",2.356,0.03
"Guinea",Feb 2021,"02","2021",1.149,0.006
"Guinea",Jan 2021,"01","2021",1.075,0.006
"Guinea",Jul 2021,"07","2021",1.866,0.014
"Guinea",Jun 2021,"06","2021",1.785,0.013
"Guinea",Mar 2021,"03","2021",1.372,0.008
"Guinea",May 2021,"05","2021",1.735,0.012
"Guinea",Nov 2021,"11","2021",2.339,0.029
"Guinea",Oct 2021,"10","2021",2.327,0.029
"Guinea",Sep 2021,"09","2021",2.291,0.028
"Guyana",Apr 2021,"04","2021",14.81,0.337
"Guyana",Aug 2021,"08","2021",30.213,0.736
"Guyana",Dec 2021,"12","2021",49.194,1.305
"Guyana",Feb 2021,"02","2021",10.413,0.236
"Guyana",Jan 2021,"01","2021",8.753,0.216
"Guyana",Jul 2021,"07","2021",27.144,0.643
"Guyana",Jun 2021,"06","2021",23.673,0.552
"Guyana",Mar 2021,"03","2021",11.881,0.269
"Guyana",May 2021,"05","2021",19.337,0.434
"Guyana",Nov 2021,"11","2021",46.841,1.222
"Guyana",Oct 2021,"10","2021",43.403,1.093
"Guyana",Sep 2021,"09","2021",36.516,0.893
"Haiti",Apr 2021,"04","2021",1.138,0.022
"Haiti",Aug 2021,"08","2021",1.817,0.051
"Haiti",Dec 2021,"12","2021",2.268,0.067
"Haiti",Feb 2021,"02","2021",1.066,0.022
"Haiti",Jan 2021,"01","2021",0.936,0.021
"Haiti",Jul 2021,"07","2021",1.729,0.045
"Haiti",Jun 2021,"06","2021",1.508,0.033
"Haiti",Mar 2021,"03","2021",1.114,0.022
"Haiti",May 2021,"05","2021",1.209,0.025
"Haiti",Nov 2021,"11","2021",2.172,0.063
"Haiti",Oct 2021,"10","2021",2.043,0.058
"Haiti",Sep 2021,"09","2021",1.883,0.053
"Holy See",Apr 2021,"04","2021",33.375,0
"Holy See",Aug 2021,"08","2021",33.375,0
"Holy See",Dec 2021,"12","2021",33.375,0
"Holy See",Feb 2021,"02","2021",33.375,0
"Holy See",Jan 2021,"01","2021",33.375,0
"Holy See",Jul 2021,"07","2021",33.375,0
"Holy See",Jun 2021,"06","2021",33.375,0
"Holy See",Mar 2021,"03","2021",33.375,0
"Holy See",May 2021,"05","2021",33.375,0
"Holy See",Nov 2021,"11","2021",33.375,0
"Holy See",Oct 2021,"10","2021",33.375,0
"Holy See",Sep 2021,"09","2021",33.375,0
"Honduras",Apr 2021,"04","2021",20.135,0.496
"Honduras",Aug 2021,"08","2021",32.209,0.85
"Honduras",Dec 2021,"12","2021",38.229,1.052
"Honduras",Feb 2021,"02","2021",16.184,0.392
"Honduras",Jan 2021,"01","2021",13.516,0.339
"Honduras",Jul 2021,"07","2021",28.226,0.748
"Honduras",Jun 2021,"06","2021",25.228,0.675
"Honduras",Mar 2021,"03","2021",18.14,0.443
"Honduras",May 2021,"05","2021",22.833,0.595
"Honduras",Nov 2021,"11","2021",38.064,1.045
"Honduras",Oct 2021,"10","2021",37.532,1.017
"Honduras",Sep 2021,"09","2021",35.806,0.949
"Hungary",Apr 2021,"04","2021",75.827,2.531
"Hungary",Aug 2021,"08","2021",83.911,3.11
"Hungary",Dec 2021,"12","2021",124.31,3.845
"Hungary",Feb 2021,"02","2021",40.497,1.423
"Hungary",Jan 2021,"01","2021",36.046,1.158
"Hungary",Jul 2021,"07","2021",83.718,3.107
"Hungary",Jun 2021,"06","2021",83.53,3.097
"Hungary",Mar 2021,"03","2021",55.274,1.813
"Hungary",May 2021,"05","2021",82.392,3.002
"Hungary",Nov 2021,"11","2021",100.558,3.352
"Hungary",Oct 2021,"10","2021",86.717,3.148
"Hungary",Sep 2021,"09","2021",84.55,3.117
"Iceland",Apr 2021,"04","2021",18.503,0.085
"Iceland",Aug 2021,"08","2021",27.944,0.089
"Iceland",Dec 2021,"12","2021",60.978,0.105
"Iceland",Feb 2021,"02","2021",17.682,0.085
"Iceland",Jan 2021,"01","2021",17.353,0.085
"Iceland",Jul 2021,"07","2021",20.289,0.088
"Iceland",Jun 2021,"06","2021",19.393,0.088
"Iceland",Mar 2021,"03","2021",17.88,0.085
"Iceland",May 2021,"05","2021",19.145,0.086
"Iceland",Nov 2021,"11","2021",46.235,0.1
"Iceland",Oct 2021,"10","2021",36.853,0.097
"Iceland",Sep 2021,"09","2021",33.262,0.097
"India",Apr 2021,"04","2021",12212.454,147.042
"India",Aug 2021,"08","2021",26397.937,353.635
"India",Dec 2021,"12","2021",28422.453,390.027
"India",Feb 2021,"02","2021",8944.929,127.521
"India",Jan 2021,"01","2021",8632.286,124.479
"India",Jul 2021,"07","2021",25424.139,338.144
"India",Jun 2021,"06","2021",24198.778,306.103
"India",Mar 2021,"03","2021",9439.177,130.47
"India",May 2021,"05","2021",20091.969,224.725
"India",Nov 2021,"11","2021",28203.966,379.896
"India",Oct 2021,"10","2021",27877.545,370.478
"India",Sep 2021,"09","2021",27302.224,363.435
"Indonesia",Apr 2021,"04","2021",5.82,0.158
"Indonesia",Aug 2021,"08","2021",14.007,0.429
"Indonesia",Dec 2021,"12","2021",15.574,0.526
"Indonesia",Feb 2021,"02","2021",4.462,0.121
"Indonesia",Jan 2021,"01","2021",3.291,0.095
"Indonesia",Jul 2021,"07","2021",10.15,0.268
"Indonesia",Jun 2021,"06","2021",7.163,0.197
"Indonesia",Mar 2021,"03","2021",5.23,0.142
"Indonesia",May 2021,"05","2021",6.377,0.176
"Indonesia",Nov 2021,"11","2021",15.542,0.525
"Indonesia",Oct 2021,"10","2021",15.474,0.522
"Indonesia",Sep 2021,"09","2021",15.253,0.509
"Iran",Apr 2021,"04","2021",25.995,0.791
"Iran",Aug 2021,"08","2021",53.113,1.176
"Iran",Dec 2021,"12","2021",73.369,1.558
"Iran",Feb 2021,"02","2021",18.152,0.703
"Iran",Jan 2021,"01","2021",15.763,0.675
"Iran",Jul 2021,"07","2021",41.713,1.036
"Iran",Jun 2021,"06","2021",36.4,0.981
"Iran",Mar 2021,"03","2021",20.973,0.731
"Iran",May 2021,"05","2021",32.635,0.913
"Iran",Nov 2021,"11","2021",71.917,1.527
"Iran",Oct 2021,"10","2021",68.712,1.473
"Iran",Sep 2021,"09","2021",63.635,1.373
"Iraq",Apr 2021,"04","2021",23.866,0.37
"Iraq",Aug 2021,"08","2021",44.164,0.491
"Iraq",Dec 2021,"12","2021",51.935,0.597
"Iraq",Feb 2021,"02","2021",16.179,0.328
"Iraq",Jan 2021,"01","2021",15.108,0.322
"Iraq",Jul 2021,"07","2021",36.744,0.443
"Iraq",Jun 2021,"06","2021",31.571,0.417
"Iraq",Mar 2021,"03","2021",19.171,0.344
"Iraq",May 2021,"05","2021",28.333,0.397
"Iraq",Nov 2021,"11","2021",51.462,0.585
"Iraq",Oct 2021,"10","2021",50.54,0.565
"Iraq",Sep 2021,"09","2021",48.707,0.538
"Ireland",Apr 2021,"04","2021",49.154,0.974
"Ireland",Aug 2021,"08","2021",66.123,1.026
"Ireland",Dec 2021,"12","2021",132.202,1.178
"Ireland",Feb 2021,"02","2021",42.414,0.794
"Ireland",Jan 2021,"01","2021",32.308,0.537
"Ireland",Jul 2021,"07","2021",57.522,1.016
"Ireland",Jun 2021,"06","2021",54.166,1.005
"Ireland",Mar 2021,"03","2021",46.158,0.918
"Ireland",May 2021,"05","2021",51.792,0.999
"Ireland",Nov 2021,"11","2021",102.51,1.128
"Ireland",Oct 2021,"10","2021",84.067,1.079
"Ireland",Sep 2021,"09","2021",75.085,1.047
"Israel",Apr 2021,"04","2021",96.644,0.729
"Israel",Aug 2021,"08","2021",110.6,0.775
"Israel",Dec 2021,"12","2021",156.684,0.95
"Israel",Feb 2021,"02","2021",83.578,0.619
"Israel",Jan 2021,"01","2021",62.348,0.463
"Israel",Jul 2021,"07","2021",98.522,0.745
"Israel",Jun 2021,"06","2021",97.049,0.742
"Israel",Mar 2021,"03","2021",94.382,0.695
"Israel",May 2021,"05","2021",96.944,0.738
"Israel",Nov 2021,"11","2021",154.535,0.941
"Israel",Oct 2021,"10","2021",151.611,0.921
"Israel",Sep 2021,"09","2021",138.051,0.859
"Italy",Apr 2021,"04","2021",4123.616,124.729
"Italy",Aug 2021,"08","2021",4791.192,138.522
"Italy",Dec 2021,"12","2021",5798.708,145.942
